EP, 06, 2022071218,   , BEST,   0, 105N,  910W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071300,   , BEST,   0, 105N,  914W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071306,   , BEST,   0, 105N,  925W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071312,   , BEST,   0, 105N,  935W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071318,   , BEST,   0, 105N,  945W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, SPAWNINVEST, ep792022 to ep962022, 
EP, 06, 2022071400,   , BEST,   0, 105N,  955W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071406,   , BEST,   0, 105N,  966W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071412,   , BEST,   0, 106N,  979W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071418,   , BEST,   0, 108N,  985W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  80,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071500,   , BEST,   0, 110N,  991W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  160,  80,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071506,   , BEST,   0, 114N,  997W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  160,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071512,   , BEST,   0, 119N, 1002W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  60,  40,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, TRANSITIONED, epA62022 to ep062022, 
EP, 06, 2022071518,   , BEST,   0, 125N, 1007W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  160,  40,  40,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071600,   , BEST,   0, 130N, 1016W,  35, 1006, TS,  34, NEQ,   40,    0,    0,    0, 1011,  210,  40,  45,   0,   E,   0,    ,   0,   0,    ESTELLE, M,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071606,   , BEST,   0, 134N, 1027W,  45, 1006, TS,  34, NEQ,   40,   50,    0,    0, 1011,  210,  20,  55,   0,   E,   0,    ,   0,   0,    ESTELLE, M,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
