EP, 01, 2024070206,   , BEST,   0, 145N,  995W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070212,   , BEST,   0, 145N, 1007W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070218,   , BEST,   0, 145N, 1017W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070300,   , BEST,   0, 145N, 1027W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,   90,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, SPAWNINVEST, ep772024 to ep912024, 
EP, 01, 2024070306,   , BEST,   0, 137N, 1043W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070312,   , BEST,   0, 139N, 1046W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070318,   , BEST,   0, 145N, 1043W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070400,   , BEST,   0, 154N, 1045W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070406,   , BEST,   0, 163N, 1048W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070412,   , BEST,   0, 170N, 1055W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  120,  30,  40,   0,   E,   0,    ,   0,   0,        ONE, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, TRANSITIONED, epA12024 to ep012024, 
EP, 01, 2024070418,   , BEST,   0, 176N, 1065W,  35, 1005, TS,  34, NEQ,   40,    0,    0,   40, 1010,  120,  20,  45,   0,   E,   0,    ,   0,   0,     ALETTA, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070500,   , BEST,   0, 183N, 1076W,  35, 1005, TS,  34, NEQ,   40,    0,    0,   40, 1010,  120,  20,  45,   0,   E,   0,    ,   0,   0,     ALETTA, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070506,   , BEST,   0, 187N, 1083W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1011,  120,  20,  40,   0,   E,   0,    ,   0,   0,     ALETTA, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070512,   , BEST,   0, 189N, 1093W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  20,  40,   0,   E,   0,    ,   0,   0,     ALETTA, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070518,   , BEST,   0, 187N, 1103W,  25, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  20,  35,   0,   E,   0,    ,   0,   0,     ALETTA, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 01, 2024070600,   , BEST,   0, 185N, 1112W,  20, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1009,  100,  30,   0,   0,   E,   0,    ,   0,   0,     ALETTA, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
