EP, 19, 2022101700,   , BEST,   0,  94N,  945W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101706,   , BEST,   0,  97N,  956W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101712,   , BEST,   0, 103N,  965W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101718,   , BEST,   0, 108N,  970W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101800,   , BEST,   0, 114N,  974W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101806,   , BEST,   0, 121N,  978W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101812,   , BEST,   0, 129N,  982W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101818,   , BEST,   0, 139N,  984W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101900,   , BEST,   0, 143N,  989W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  90,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101906,   , BEST,   0, 147N,  996W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  80,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101912,   , BEST,   0, 149N, 1002W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  80,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022101918,   , BEST,   0, 150N, 1006W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  180,  80,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022102000,   , BEST,   0, 151N, 1010W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  70,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, TRANSITIONED, epC02022 to ep192022, 
EP, 19, 2022102006,   , BEST,   0, 151N, 1013W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  120,  70,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022102012,   , BEST,   0, 151N, 1017W,  35, 1006, TS,  34, NEQ,   50,    0,    0,    0, 1011,  120,  50,  45,   0,   E,   0,    ,   0,   0,   NINETEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 19, 2022102018,   , BEST,   0, 154N, 1026W,  40, 1005, TS,  34, NEQ,   50,    0,    0,    0, 1011,  120,  40,   0,   0,   E,   0,    ,   0,   0,     ROSLYN, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
